"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TENT5B",895.147279949639,-4.39785804876413,0.335076434599862,-13.1249398484735,2.36970843059481e-39,4.50817281350407e-36
"CLSTN2",234.55350390176,-2.39032460690761,0.441116717725021,-5.41880303071548,5.9999374766669e-08,8.4290813941433e-07
"CATIP",42.4530882105218,-2.19013504366421,0.769112922400374,-2.8476118133978,0.00440486174639518,0.0146993990364648
"ALAS2",77.3400055463339,-5.24440171047483,0.774118842779905,-6.77467259631853,1.24688300295727e-11,3.8004128270376e-10
"ITLN2",638.408423486505,-6.69107220893538,0.542623629484926,-12.3309635728299,6.1704405185686e-35,6.67855054954987e-32
"VWA5B1",6.17219978839653,-2.77235517279108,0.574059283931527,-4.82938827119772,1.36953132873252e-06,1.37307996063393e-05
"ADAMTS4",1559.34771628549,-2.01650622421035,0.732797802817369,-2.75179076200494,0.00592703773765173,0.0188504241450058
"RCAN1",3829.94632105352,-2.30654437626048,0.417093713532728,-5.53003869735739,3.20160153267379e-08,4.80851061772433e-07
"SCUBE1",858.070262460815,-4.64218224655551,0.434326009318194,-10.6882437315758,1.15538055100254e-26,4.16332947342539e-24
"STARD9",780.765071228625,-2.24973935979142,0.349844123476751,-6.43069072429604,1.27025383571e-10,3.25461557973329e-09
"LRRC36",657.131662938267,-3.09850399988924,0.536823482525129,-5.77192336168752,7.83717620329979e-09,1.3554158753419e-07
"AGRP",78.6248461141044,-3.40630707794575,0.541813963788402,-6.2868573082329,3.23956880010668e-10,7.66384623187931e-09
"PTGIR",360.421942112005,-2.30806639678408,0.384787541243699,-5.99828775465031,1.99408933014973e-09,3.94480635337853e-08
"PTH1R",246.631562884374,-3.10618025342445,0.409789868519508,-7.57993423470053,3.45730165548389e-14,1.76175757796968e-12
"MYL3",57.9302392744792,-2.18165855860554,0.39337822765927,-5.54595655074031,2.92351423308005e-08,4.44346913628393e-07
"LRRC71",92.7904641666685,-2.34789969072165,0.94371662000858,-2.48792872875366,0.0128489479656204,0.0356396503421615
"FGFR4",2229.49511864378,-2.65852510414769,0.568308644846758,-4.67795999278623,2.89743058145455e-06,2.64581770976103e-05
"PTGER1",45.7347044568747,-2.20491814250847,0.578765524963506,-3.80969157181141,0.000139140259312113,0.000775685709361714
"COX7A1",523.982556829421,-3.18732674983356,0.414059548121998,-7.6977496697998,1.384833278585e-14,7.59960550885025e-13
"ITGA5",5414.9909537407,-2.19126479807861,0.39489410397922,-5.54899345418923,2.87318934359156e-08,4.3698893754065e-07
"SIGLEC11",63.7123921611911,-2.31884440018629,0.335535186696979,-6.91088294796466,4.8164636266909e-12,1.60518318443397e-10
"CD300LG",381.533424589741,-7.04270481927823,0.408595648577061,-17.2363676505233,1.41662920634416e-66,3.23402281516307e-62
"TAMALIN",1160.99004227911,-2.07027353338372,0.49173567048244,-4.21013495187888,2.55218193059745e-05,0.000176076643377483
"BCL6B",1274.61981962231,-2.37097131583667,0.385140764890642,-6.15611623586481,7.45505164523876e-10,1.60662647023898e-08
"ITIH3",120.467436434025,-2.10286748025277,0.382470082220491,-5.49812280229669,3.83855585895528e-08,5.64992854313927e-07
"TAL1",408.552172814444,-3.16928960210101,0.359822233704766,-8.80793154294465,1.27476242902656e-18,1.3857881662975e-16
"PDPN",1744.50523764202,-2.80117700277578,0.338092988991415,-8.28522653229853,1.17884484958589e-16,9.12266070210045e-15
"SYNC",139.620644462922,-2.7152342183935,0.389064726435266,-6.97887532306342,2.97552382455002e-12,1.03865800291518e-10
"CAMK2N1",2125.13543441995,-2.47492831520204,0.458545691408262,-5.39734286369842,6.76350638849863e-08,9.38056423712243e-07
"TTLL10",89.310205678979,-2.54327263737011,0.697982726598677,-3.64374724538482,0.000268697293630752,0.00137751864277935
"NEXN",960.612198389376,-2.55958465833389,0.35512579288334,-7.20754366375952,5.69701751271919e-13,2.27372749646619e-11
"DNAJB4",1257.35373466386,-2.07305021331847,0.258318959811275,-8.0251570184125,1.01396166106325e-15,6.99327213305525e-14
"NTNG1",229.274356493464,-3.50449680844613,0.549940660226394,-6.37249991117848,1.85971527487106e-10,4.62981897601215e-09
"AKNAD1",6.85096994403062,-2.33762111190912,0.502226271844514,-4.6545177800512,3.24739815381422e-06,2.92445177331064e-05
"KCNT2",349.892197692023,-2.55605286560038,0.622496914379497,-4.10612937438934,4.02344191786899e-05,0.000263033091474889
"TRIM58",113.631760580042,-2.74178011652577,0.563680797922922,-4.86406513514176,1.1499904171014e-06,1.17539727326171e-05
"FCGR3B",243.385410006426,-3.60794856440991,0.589226853715233,-6.12319099453943,9.17196392928887e-10,1.94236330743725e-08
"LRRC52",11.8098679623543,-2.0757946715236,0.834515167137536,-2.48742593695903,0.0128671242120978,0.035674469108329
"PM20D1",14.8668334301847,-2.34595835843828,0.615235900365419,-3.8131038143985,0.00013723243397484,0.000766922701398192
"PKDCC",725.178458513436,-2.24466934645125,0.360381845950844,-6.22858607244444,4.70663487793498e-10,1.06489363358154e-08
"IL20",2.4079778420705,-4.2697849286026,1.1885238045025,-3.59251107333932,0.000327506732553534,0.00163531303531597
"ACTG2",1050.71415706211,-2.16884308585522,0.591108674573078,-3.66911056993308,0.000243395798690922,0.00126484923476327
"NOSTRIN",928.951411141075,-2.27745675001653,0.412528297965299,-5.52072854456182,3.37596978631742e-08,5.02739818994392e-07
"XIRP2",2.92301323289033,-2.46074197170705,0.875757958000871,-2.80984254750512,0.0049565742026432,0.016234380555544
"C1QTNF7",463.433143334749,-2.81107660590898,0.55493104006359,-5.06563230917279,4.07046938578682e-07,4.66723985977536e-06
"S100A12",97.7770689182064,-2.47502943227749,0.890292374019049,-2.78001868207009,0.00543557712728452,0.0175545969742213
"CFAP141",46.2002683431624,-2.97249806578839,0.771723854825435,-3.85176387538361,0.000117270072566773,0.000668788030633738
"ALPP",90.2561204080227,-2.11173464089816,0.735898349488737,-2.86960100177597,0.00410990049318806,0.0138999879050356
"PROK2",33.1207947274832,-3.09469929703519,0.67868538582018,-4.55984372390058,5.11917023292827e-06,4.33316786234777e-05
"LMOD1",1032.95807750845,-2.4942798576115,0.426787598343548,-5.84431194180038,5.08666312519932e-09,9.230797494847e-08
"CXCR1",153.405462340077,-4.89350439694536,0.660115498995181,-7.41310331963753,1.23377690046242e-13,5.55540293109598e-12
"CCDC141",309.782890147532,-3.96295628266347,0.477691607179477,-8.29605591369438,1.0762489372237e-16,8.38555869893512e-15
"TGFBR2",14385.8199136504,-2.24552797509905,0.291700345421838,-7.6980641618772,1.38143007114157e-14,7.59919689014236e-13
"PTX3",518.478717352783,-4.02288423453515,0.791420648970042,-5.08311760600452,3.71289647205231e-07,4.30044208830452e-06
"DNASE1L3",609.938669698351,-3.52431395897556,0.635967337036824,-5.54165875152719,2.9961976837191e-08,4.54463595809569e-07
"CXCL5",553.206403164217,-2.18917299004327,0.83985814279519,-2.60659851764649,0.00914465131320412,0.0269232969859604
"PPBP",160.634422583463,-4.86779850068341,0.725608361449364,-6.70857553372214,1.96533432778556e-11,5.81173800116794e-10
"PF4",36.1897271034135,-3.68006247473948,0.672303006640139,-5.47381528625127,4.40448167622518e-08,6.40853487485944e-07
"CPA3",2172.39603832644,-2.72785309848079,0.475488792867091,-5.73694509608197,9.63994895770438e-09,1.64477126125137e-07
"TGM4",7.72697749488565,-2.18234903156776,0.574161410602897,-3.80093296286872,0.000144152301148281,0.00080069413209589
"CLEC3B",1447.64101268963,-5.09257522098559,0.379193292210842,-13.4300245431398,4.03277827684673e-41,1.02293661424593e-37
"LRRC2",115.79166434915,-2.62225549127202,0.434593066427418,-6.03381805611474,1.60130352225443e-09,3.22934258918253e-08
"ZDHHC19",15.4603208550597,-2.94266180709082,0.51377707872456,-5.727506984928,1.01917242624852e-08,1.72858003854587e-07
"SGMS2",5562.03395763856,-2.14652849005479,0.563152872546701,-3.81162663762633,0.000138055296221551,0.000770766533979406
"EMCN",2285.69847924735,-3.53389470342211,0.413951526269002,-8.53697710761827,1.37778838535937e-17,1.23347180585761e-15
"CAMP",92.7799126920754,-3.56709496777998,0.637007014407665,-5.59977345162662,2.1463211546049e-08,3.36990135065166e-07
"HPGD",5387.44959957315,-2.48125396454252,0.521172293293423,-4.76090919734592,1.92722750532374e-06,1.85249165132782e-05
"NPY5R",5.28336051198018,-4.26068803066217,0.737483627599707,-5.77733236536987,7.58942739863499e-09,1.31655804014771e-07
"RANBP3L",137.349385031403,-2.87185723680375,0.365761136128263,-7.85172877360231,4.10341157801167e-15,2.48479530276999e-13
"ANKRD33B",290.777579837514,-2.33449419226802,0.39650113187058,-5.88773651478507,3.91520645188887e-09,7.3082786664081e-08
"SCGB3A2",7014.64192585851,-2.10099166084332,0.670500248315414,-3.13346887808307,0.00172753237356019,0.0066798503651771
"ENPP6",22.153009090537,-2.51521903370458,0.352376889172752,-7.13786604907423,9.47909344899862e-13,3.64306774995268e-11
"GJB7",11.2183044752268,-3.2460424697381,0.690761661338046,-4.69922210715969,2.61154312784078e-06,2.41959894746255e-05
"PI16",242.312191397105,-4.43993211821695,0.727163307814771,-6.10582529467773,1.02270829003863e-09,2.13608486306422e-08
"BMPER",361.640647713056,-4.32708495281893,0.399428031401618,-10.8332030119041,2.3962380780061e-27,9.11728651380022e-25
"SOX17",333.983112048923,-3.63992640441328,0.418378338493297,-8.7000833205699,3.31640583560175e-18,3.36489905870899e-16
"DLC1",9242.4678844067,-2.84296451343237,0.466192513335545,-6.09826291094068,1.0722728548947e-09,2.2273809831111e-08
